demand_period,time_period,agent_type,o_zone_id,d_zone_id,volume,geometry
AM,0900_0930,walk,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,bike,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,bus,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,truck,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,cav,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,ev,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,traveler,3,7,5.2448,"LINESTRING (-111.942400 33.419042,-111.942400 33.416191,)"
AM,0900_0930,auto,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,walk,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,bike,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,bus,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,truck,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,cav,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,ev,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,traveler,3,8,5.2448,"LINESTRING (-111.942400 33.419042,-111.927871 33.420269,)"
AM,0900_0930,auto,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,walk,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,bike,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,bus,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,truck,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,cav,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,ev,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,traveler,3,9,10.4896,"LINESTRING (-111.942400 33.419042,-111.940418 33.431200,)"
AM,0900_0930,auto,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,walk,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,bike,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,bus,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,truck,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,cav,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,ev,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,traveler,3,10,5.2448,"LINESTRING (-111.942400 33.419042,-111.926288 33.431200,)"
AM,0900_0930,auto,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,walk,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,bike,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,bus,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,truck,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,cav,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,ev,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,traveler,3,11,5.2448,"LINESTRING (-111.942400 33.419042,-111.933966 33.418355,)"
AM,0900_0930,auto,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,walk,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,bike,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,bus,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,truck,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,cav,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,ev,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,traveler,3,12,10.4896,"LINESTRING (-111.942400 33.419042,-111.930554 33.412700,)"
AM,0900_0930,auto,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,walk,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,bike,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,bus,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,truck,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,cav,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,ev,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,traveler,3,13,5.2448,"LINESTRING (-111.942400 33.419042,-111.922898 33.423812,)"
AM,0900_0930,auto,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,walk,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,bike,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,bus,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,truck,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,cav,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,ev,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,traveler,3,14,5.2448,"LINESTRING (-111.942400 33.419042,-111.936678 33.421289,)"
AM,0900_0930,auto,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,walk,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,bike,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,bus,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,truck,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,cav,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,ev,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,traveler,3,15,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.429350,)"
AM,0900_0930,auto,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,walk,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,bike,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,bus,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,truck,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,cav,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,ev,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,traveler,3,16,10.4896,"LINESTRING (-111.942400 33.419042,-111.942400 33.427408,)"
AM,0900_0930,auto,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,walk,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,bike,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,bus,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,truck,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,cav,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,ev,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,traveler,3,17,31.4683,"LINESTRING (-111.942400 33.419042,-111.939643 33.414543,)"
AM,0900_0930,auto,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,walk,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,bike,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,bus,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,truck,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,cav,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,ev,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,traveler,3,18,5.2448,"LINESTRING (-111.942400 33.419042,-111.936617 33.419094,)"
AM,0900_0930,auto,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,walk,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,bike,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,bus,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,truck,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,cav,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,ev,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,traveler,3,19,5.2448,"LINESTRING (-111.942400 33.419042,-111.939502 33.427383,)"
AM,0900_0930,auto,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,walk,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,bike,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,bus,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,truck,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,cav,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,ev,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,traveler,3,20,10.4896,"LINESTRING (-111.942400 33.419042,-111.936580 33.412911,)"
AM,0900_0930,auto,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,walk,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,bike,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,bus,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,truck,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,cav,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,ev,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,traveler,3,21,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.422532,)"
AM,0900_0930,auto,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,walk,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,bike,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,bus,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,truck,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,cav,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,ev,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,traveler,3,22,15.7345,"LINESTRING (-111.942400 33.419042,-111.942400 33.421928,)"
AM,0900_0930,auto,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,walk,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,bike,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,bus,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,truck,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,cav,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,ev,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,traveler,3,23,10.4896,"LINESTRING (-111.942400 33.419042,-111.922400 33.429271,)"
AM,0900_0930,auto,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,walk,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,bike,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,bus,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,truck,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,cav,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,ev,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,traveler,3,24,5.2448,"LINESTRING (-111.942400 33.419042,-111.926295 33.412700,)"
AM,0900_0930,auto,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,walk,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,bike,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,bus,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,truck,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,cav,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,ev,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,traveler,3,25,5.2448,"LINESTRING (-111.942400 33.419042,-111.928427 33.412700,)"
AM,0900_0930,auto,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,walk,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,bike,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,bus,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,truck,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,cav,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,ev,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,traveler,3,26,5.2448,"LINESTRING (-111.942400 33.419042,-111.934932 33.412700,)"
AM,0900_0930,auto,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,walk,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,bike,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,bus,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,truck,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,cav,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,ev,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,traveler,3,27,5.2448,"LINESTRING (-111.942400 33.419042,-111.922400 33.418168,)"
AM,0900_0930,auto,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,walk,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,bike,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,bus,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,truck,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,cav,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,ev,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,traveler,3,28,10.4896,"LINESTRING (-111.942400 33.419042,-111.937764 33.424290,)"
AM,0900_0930,auto,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,walk,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,bike,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,bus,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,truck,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,cav,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,ev,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,traveler,3,29,5.2448,"LINESTRING (-111.942400 33.419042,-111.927706 33.418646,)"
AM,0900_0930,auto,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,walk,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,bike,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,bus,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,truck,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,cav,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,ev,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,traveler,3,30,15.7345,"LINESTRING (-111.942400 33.419042,-111.922400 33.416634,)"
AM,0900_0930,auto,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,walk,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,bike,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,bus,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,truck,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,cav,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,ev,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,traveler,4,2,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.414703,)"
AM,0900_0930,auto,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,walk,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,bike,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,bus,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,truck,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,cav,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,ev,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,traveler,4,3,10.2917,"LINESTRING (-111.922590 33.412700,-111.942400 33.419042,)"
AM,0900_0930,auto,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,walk,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,bike,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,bus,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,truck,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,cav,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,ev,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,traveler,4,5,6.8611,"LINESTRING (-111.922590 33.412700,-111.922400 33.420170,)"
AM,0900_0930,auto,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,walk,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,bike,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,bus,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,truck,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,cav,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,ev,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,traveler,4,6,10.2917,"LINESTRING (-111.922590 33.412700,-111.922400 33.412895,)"
AM,0900_0930,auto,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,walk,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,bike,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,bus,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,truck,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,cav,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,ev,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,traveler,4,7,3.4306,"LINESTRING (-111.922590 33.412700,-111.942400 33.416191,)"
AM,0900_0930,auto,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,walk,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,bike,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,bus,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,truck,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,cav,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,ev,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,traveler,4,8,3.4306,"LINESTRING (-111.922590 33.412700,-111.927871 33.420269,)"
AM,0900_0930,auto,4,9,6.8611,"LINESTRING (-111.922590 33.412700,-111.940418 33.431200,)"
AM,0900_0930,walk,4,9,6.8611,"LINESTRING (-111.922590 33.412700,-111.940418 33.431200,)"
