link_id,vdf_type,from_node_id,to_node_id,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,person_vol_walk,person_vol_bike,person_vol_bus,person_vol_truck,person_vol_cav,person_vol_ev,person_vol_traveler,person_vol_district_0_auto,person_vol_district_0_walk,person_vol_district_0_bike,person_vol_district_0_bus,person_vol_district_0_truck,person_vol_district_0_cav,person_vol_district_0_ev,person_vol_district_0_traveler,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,notes
485,bpr,320,193,-1,0,,,-1,0,-1,-1,6,,,0900_0930,85.859,0.000,85.859,0.277,29.996,1.000,0.172,0.172,1000.000,0.000,4.547,0.053,2.000,1.000,171.718,0.955,1.142,0.001,0.000,30.000,25.500,0.400,4.000,29.987,25.500,11.907,0.397,11.907,0.397,0.000,0.000,"LINESTRING (-111.9284271 33.4127000, -111.9284607 33.4127300, -111.9285309 33.4128145, -111.9285521 33.4128472, -111.9285540 33.4128786, -111.9285570 33.4129127, -111.9285554 33.4130694, -111.9285534 33.4133563, -111.9285521 33.4135942, -111.9285530 33.4137320, -111.9285547 33.4139684, -111.9285590 33.4145885, -111.9285591 33.4146016, -111.9285601 33.4146783)",85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,29.996,28.496,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,period-based
490,bpr,35,322,-1,0,,,-1,0,-1,-1,5,,,0900_0930,90.247,0.000,90.247,0.088,39.997,1.000,0.150,0.150,1200.000,0.000,0.000,0.000,2.000,1.000,180.494,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.990,34.000,5.270,0.132,5.270,0.132,0.000,0.000,"LINESTRING (-111.9349328 33.4135475, -111.9349354 33.4130207, -111.9349327 33.4129448, -111.9349319 33.4127000)",90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.997,37.997,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
491,bpr,322,35,-1,0,,,-1,0,-1,-1,5,,,0900_0930,85.859,0.000,85.859,0.088,39.997,1.000,0.143,0.143,1200.000,0.000,4.113,0.048,2.000,1.000,171.718,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.992,34.000,5.014,0.125,5.014,0.125,0.000,0.000,"LINESTRING (-111.9349319 33.4127000, -111.9349327 33.4129448, -111.9349354 33.4130207, -111.9349328 33.4135475)",85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.997,37.997,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
492,bpr,33,323,-1,0,,,-1,0,-1,-1,5,,,0900_0930,52.189,0.000,52.189,0.104,40.000,1.000,0.043,0.043,1200.000,0.000,0.332,0.006,2.000,2.000,52.189,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,3.633,0.091,3.633,0.091,0.000,0.000,"LINESTRING (-111.9294043 33.4166443, -111.9295169 33.4165881, -111.9296074 33.4165060, -111.9302220 33.4159090)",52.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,period-based
493,bpr,323,361,-1,0,,,-1,0,-1,-1,5,,,0900_0930,52.189,0.000,52.189,0.128,40.000,1.000,0.043,0.043,1200.000,0.000,0.574,0.011,2.000,2.000,52.189,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,40.000,34.000,4.451,0.111,4.451,0.111,0.000,0.000,"LINESTRING (-111.9302220 33.4159090, -111.9303493 33.4157851, -111.9303964 33.4157365, -111.9304881 33.4156245, -111.9305592 33.4155164, -111.9306186 33.4154082, -111.9306452 33.4153477, -111.9306642 33.4152742, -111.9306766 33.4151850, -111.9306837 33.4150881, -111.9306912 33.4148842, -111.9306499 33.4147876)",52.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,period-based
494,bpr,324,325,-1,0,,,-1,0,-1,-1,6,,,0900_0930,5.245,0.000,5.245,0.127,30.000,1.000,0.010,0.010,1000.000,0.000,0.000,0.000,2.000,1.000,10.490,0.955,1.142,0.000,0.000,30.000,25.500,0.400,4.000,30.000,25.500,0.333,0.011,0.333,0.011,0.000,0.000,"LINESTRING (-111.9231790 33.4175290, -111.9229809 33.4177201, -111.9227335 33.4179463, -111.9226204 33.4180497, -111.9224000 33.4181684)",5.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,28.500,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,period-based
495,bpr,325,324,-1,0,,,-1,0,-1,-1,6,,,0900_0930,87.543,0.000,87.543,0.127,29.996,1.000,0.175,0.175,1000.000,0.000,5.262,0.060,2.000,1.000,175.085,0.955,1.142,0.001,0.000,30.000,25.500,0.400,4.000,29.986,25.500,5.550,0.185,5.550,0.185,0.000,0.000,"LINESTRING (-111.9224000 33.4181684, -111.9226204 33.4180497, -111.9227335 33.4179463, -111.9229809 33.4177201, -111.9231790 33.4175290)",87.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,29.995,28.495,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,period-based
496,bpr,324,305,-1,0,,,-1,0,-1,-1,5,,,0900_0930,218.663,0.000,218.663,0.292,39.894,0.997,0.364,0.364,1200.000,0.000,17.945,0.082,2.000,1.000,437.326,0.955,1.142,0.017,0.000,40.000,34.000,0.400,4.000,39.652,34.000,42.420,1.063,42.420,1.063,0.003,0.000,"LINESTRING (-111.9231790 33.4175290, -111.9234954 33.4178081, -111.9238039 33.4180747, -111.9238850 33.4181473, -111.9244087 33.4186100, -111.9245129 33.4187020, -111.9245914 33.4187710, -111.9247795 33.4189363, -111.9250379 33.4191712, -111.9250952 33.4192260, -111.9252892 33.4194071, -111.9253416 33.4194528, -111.9254075 33.4195146, -111.9254783 33.4195802)",218.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.880,37.880,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,period-based
497,bpr,326,189,-1,0,,,-1,0,-1,-1,3,,,0900_0930,246.506,0.000,246.506,0.215,55.997,1.000,0.137,0.137,1800.000,0.000,7.365,0.030,2.000,2.000,246.506,0.955,1.142,0.000,0.000,56.000,47.600,0.400,4.000,55.990,47.600,49.520,0.884,49.520,0.884,0.000,0.000,"LINESTRING (-111.9224000 33.4148190, -111.9228415 33.4148206, -111.9232043 33.4148218, -111.9233989 33.4148225, -111.9235864 33.4148220, -111.9240547 33.4148207, -111.9243091 33.4148231, -111.9246025 33.4148259, -111.9255510 33.4148387, -111.9258763 33.4148410)",246.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,55.997,53.197,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,56.000,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,period-based
498,bpr,144,327,-1,0,,,-1,0,-1,-1,3,,,0900_0930,177.000,0.000,177.000,0.087,47.999,1.000,0.098,0.098,1800.000,0.000,0.000,0.000,2.000,2.000,177.000,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,47.998,40.800,12.256,0.255,12.256,0.255,0.000,0.000,"LINESTRING (-111.9399748 33.4301976, -111.9399799 33.4304033, -111.9399972 33.4306963, -111.9400262 33.4309705, -111.9400513 33.4312000)",177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.999,45.599,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,period-based
499,bpr,352,328,-1,0,,,-1,0,-1,-1,6,,,0900_0930,105.650,0.000,105.650,0.099,39.988,1.000,0.211,0.211,1000.000,0.000,3.291,0.031,2.000,1.000,211.299,0.955,1.142,0.002,0.000,40.000,34.000,0.400,4.000,39.960,34.000,6.960,0.174,6.960,0.174,0.000,0.000,"LINESTRING (-111.9400474 33.4204936, -111.9403244 33.4204887, -111.9404473 33.4204877, -111.9406246 33.4204862, -111.9411404 33.4204828, -111.9411875 33.4204825)",105.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.987,37.987,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,period-based
500,bpr,328,352,-1,0,,,-1,0,-1,-1,6,,,0900_0930,104.896,0.000,104.896,0.099,39.988,1.000,0.210,0.210,1000.000,0.000,5.288,0.050,2.000,1.000,209.791,0.955,1.142,0.002,0.000,40.000,34.000,0.400,4.000,39.961,34.000,6.910,0.173,6.910,0.173,0.000,0.000,"LINESTRING (-111.9411875 33.4204825, -111.9411404 33.4204828, -111.9406246 33.4204862, -111.9404473 33.4204877, -111.9403244 33.4204887, -111.9400474 33.4204936)",104.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.987,37.987,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,period-based
501,bpr,160,316,-1,0,,,-1,0,-1,-1,5,,,0900_0930,90.434,0.000,90.434,0.035,47.996,1.000,0.151,0.151,1200.000,0.000,1.596,0.018,2.000,1.000,180.867,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,47.988,40.800,2.526,0.053,2.526,0.053,0.000,0.000,"LINESTRING (-111.9363190 33.4255035, -111.9361618 33.4255053, -111.9360994 33.4255061, -111.9358986 33.4255085, -111.9358356 33.4255093)",90.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.996,45.596,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
502,bpr,316,160,-1,0,,,-1,0,-1,-1,5,,,0900_0930,76.789,0.000,76.789,0.035,47.998,1.000,0.128,0.128,1200.000,0.000,2.171,0.028,2.000,1.000,153.578,0.955,1.142,0.000,0.000,48.000,40.800,0.400,4.000,47.994,40.800,2.145,0.045,2.145,0.045,0.000,0.000,"LINESTRING (-111.9358356 33.4255093, -111.9358986 33.4255085, -111.9360994 33.4255061, -111.9361618 33.4255053, -111.9363190 33.4255035)",76.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.998,45.598,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
503,bpr,111,102,-1,0,,,-1,0,-1,-1,3,,,0900_0930,678.203,0.000,678.203,0.008,79.759,0.997,0.377,0.377,1800.000,0.000,3.039,0.004,2.000,2.000,678.203,0.955,1.142,0.019,0.000,80.000,68.000,0.400,4.000,79.206,68.000,7.663,0.096,7.663,0.096,0.000,0.000,"LINESTRING (-111.9398439 33.4174549, -111.9398468 33.4176189)",678.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,678.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.725,75.725,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
504,bpr,102,65,-1,0,,,-1,0,-1,-1,6,,,0900_0930,143.203,0.000,143.203,0.026,23.976,0.999,0.286,0.286,1000.000,0.000,5.707,0.040,2.000,1.000,286.405,0.955,1.142,0.006,0.000,24.000,20.400,0.400,4.000,23.920,20.400,1.479,0.062,1.479,0.062,0.000,0.000,"LINESTRING (-111.9398468 33.4176189, -111.9398778 33.4176221, -111.9399555 33.4176243, -111.9400253 33.4176249)",143.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,23.973,22.773,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,period-based
507,bpr,167,111,-1,0,,,-1,0,-1,-1,3,,,0900_0930,678.203,0.000,678.203,0.022,79.759,0.997,0.377,0.377,1800.000,0.000,2.772,0.004,2.000,2.000,678.203,0.955,1.142,0.019,0.000,80.000,68.000,0.400,4.000,79.206,68.000,19.748,0.248,19.748,0.248,0.001,0.000,"LINESTRING (-111.9398348 33.4170325, -111.9398421 33.4171208, -111.9398439 33.4174549)",678.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,678.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,79.725,75.725,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,period-based
508,bpr,110,196,-1,0,,,-1,0,-1,-1,3,,,0900_0930,628.653,0.000,628.653,0.002,47.979,1.000,0.233,0.233,1800.000,0.000,2.884,0.005,2.000,3.000,419.102,0.955,1.142,0.003,0.000,48.000,40.800,0.400,4.000,47.930,40.800,1.207,0.025,1.207,0.025,0.000,0.000,"LINESTRING (-111.9400290 33.4174558, -111.9400269 33.4174280)",628.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,628.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,47.977,45.577,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
511,bpr,329,4,-1,0,,,-1,0,-1,-1,6,,,0900_0930,54.889,0.000,54.889,0.015,39.999,1.000,0.110,0.110,1000.000,0.000,2.425,0.044,2.000,1.000,109.778,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.997,34.000,0.545,0.014,0.545,0.014,0.000,0.000,"LINESTRING (-111.9377644 33.4242905, -111.9377303 33.4242867, -111.9376966 33.4242926, -111.9376671 33.4243075, -111.9376452 33.4243297, -111.9376334 33.4243567)",54.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,37.999,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,period-based
512,bpr,4,329,-1,0,,,-1,0,-1,-1,6,,,0900_0930,61.638,0.000,61.638,0.040,39.999,1.000,0.123,0.123,1000.000,0.000,0.000,0.000,2.000,1.000,123.275,0.955,1.142,0.000,0.000,40.000,34.000,0.400,4.000,39.995,34.000,1.661,0.042,1.661,0.042,0.000,0.000,"LINESTRING (-111.9376334 33.4243567, -111.9376328 33.4243841, -111.9376425 33.4244102, -111.9376617 33.4244324, -111.9376883 33.4244484, -111.9377197 33.4244566, -111.9377525 33.4244560, -111.9377834 33.4244468, -111.9378092 33.4244299, -111.9378273 33.4244071, -111.9378360 33.4243793, -111.9378330 33.4243506, -111.9378189 33.4243244, -111.9377951 33.4243036, -111.9377644 33.4242905)",61.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.998,37.998,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,period-based
