link_id,name,from_node_id,to_node_id,length,link_type_name,link_type,dir_flag,lanes,free_speed,capacity,geometry
10001942,685,10001073,10001060,4363.432298,transit,99,1,1,50,100,"LINESTRING (-112.228558 33.478646999999995, -112.2291801 33.47851110000001, -112.2291844 33.4778942, -112.2291847 33.4778006, -112.2291886 33.4773757, -112.2292184 33.4732093, -112.2292206 33.4727538, -112.2298197 33.4727448, -112.2368008 33.4725983, -112.2371401 33.4725898, -112.2378657 33.472575899999995, -112.2384504 33.4725653, -112.2391195 33.4725546, -112.2431822 33.4719219, -112.243642 33.47141980000001, -112.2450965 33.4721096, -112.2465351 33.4724905, -112.2475531 33.4724692, -112.2487124 33.4724621, -112.2508262 33.4724314, -112.2547707 33.4722395, -112.2552364 33.4722191, -112.2559437 33.4722312, -112.2564679 33.4722386, -112.2576203 33.4722397, -112.2588734 33.4725107, -112.2600097 33.47289919999999, -112.2613746 33.472995000000004, -112.2637689 33.4719642, -112.2642187 33.471425399999994, -112.2647458 33.4700576, -112.2647441 33.4693277, -112.2644894 33.4684804, -112.26446599999998 33.46806911)"
10001943,685,10001060,10006321,9596.756725,transit,99,1,1,50,100,"LINESTRING (-112.26446599999998 33.46806911, -112.2644894 33.4684804, -112.2659645 33.4683482, -112.2657235 33.4651166, -112.2657185 33.4649926, -112.2657144 33.4648618, -112.266554 33.4648423, -112.2673038 33.4648939, -112.2678257 33.4648891, -112.2692857 33.4648716, -112.2693925 33.4648702, -112.2700154 33.4648521, -112.2702586 33.46484760000001, -112.2709616 33.4648359, -112.2715801 33.464816600000006, -112.2726056 33.464736800000004, -112.2738742 33.464796, -112.27409579999998 33.464793199999995, -112.2741791 33.4647917, -112.2746673 33.4647829, -112.2748427 33.4647798, -112.2753063 33.4647722, -112.2758128 33.464764, -112.2759552 33.4647615, -112.2763093 33.4647557, -112.2769089 33.4647458, -112.2774842 33.464741499999995, -112.2781366 33.4647228, -112.2787188 33.464715000000005, -112.2790328 33.4647077, -112.279609 33.4646967, -112.27976 33.4646954, -112.2805505 33.464687899999994, -112.2806001 33.4646868, -112.2812689 33.464673, -112.2817902 33.4646623, -112.2822748 33.4646525, -112.2828142 33.4646427, -112.2834738 33.464630699999994, -112.2847561 33.4645358, -112.2866486 33.4645016, -112.2873728 33.4644977, -112.2892007 33.4644878, -112.2898899 33.4644841, -112.2904062 33.4644737, -112.2920425 33.4644409, -112.2925279 33.4644312, -112.2942389 33.4643969, -112.29485490000002 33.46438010000001, -112.2992226 33.4642614, -112.2999752 33.4642409, -112.3007005 33.464225, -112.3015328 33.4642068, -112.3028081 33.4641855, -112.302975 33.4641827, -112.3037373 33.4641701, -112.3044418 33.4641641, -112.3053024 33.464212100000005, -112.3056967 33.4642059, -112.3066399 33.464116, -112.3077481 33.4641672, -112.3081624 33.4640955, -112.3115883 33.464036199999995, -112.3121107 33.4640272, -112.3129656 33.4640107, -112.313148 33.4640071, -112.31377140000002 33.4639951, -112.3151176 33.463979800000004, -112.3153374 33.4640578, -112.3168118 33.4640848, -112.3188195 33.4641156, -112.3252848 33.4614767, -112.3280883 33.4620006, -112.3320397 33.463241700000005, -112.3347041 33.464067, -112.3352356 33.4641854, -112.3374055 33.46432, -112.3379367 33.4643152, -112.3388849 33.4643224, -112.3394107 33.4643245, -112.3403932 33.4643242, -112.3409622 33.464270299999995, -112.34086770000002 33.4661257, -112.3408674 33.466215500000004, -112.3408664 33.470828000000004, -112.34095220000002 33.4715309, -112.340864 33.4779338, -112.3409463 33.478803000000006, -112.3422719 33.4788637, -112.3426878 33.4788109, -112.3447899 33.4788201, -112.3452354 33.4788256, -112.345962 33.479374)"
10001944,685,10006321,10007042,4325.710857,transit,99,1,1,50,100,"LINESTRING (-112.345962 33.479374, -112.3452354 33.4788256, -112.350521 33.4788451, -112.3505294 33.4783234, -112.3505417 33.4775258, -112.3503959 33.4768887, -112.3502989 33.4762827, -112.3515482 33.4760705, -112.3527317 33.4751012, -112.3547513 33.4739403, -112.355581 33.4729848, -112.3559297 33.4724141, -112.3563738 33.4720505, -112.3567478 33.4718442, -112.3573265 33.4716801, -112.35813 33.471618400000004, -112.3582189 33.4694092, -112.3582179 33.4690193, -112.3582179 33.4677883, -112.3582189 33.4673897, -112.3582212 33.4659625, -112.358221 33.4656312, -112.3582232 33.4650364, -112.358223 33.464400399999995, -112.358226 33.463035999999995, -112.3582283 33.462438899999995, -112.358246 33.4602882, -112.3582473 33.4601757, -112.35825 33.4598935, -112.358271 33.459233600000005, -112.358273 33.4591335, -112.3581715 33.4586038, -112.3582796 33.458464500000005, -112.3582885 33.4572676, -112.3582731 33.4558613, -112.3582761 33.4552872, -112.3582841 33.453537100000005, -112.3582851 33.4533183, -112.3582893 33.452775, -112.3582882 33.4520347, -112.3582855 33.4518444, -112.3582864 33.4516274, -112.3582969 33.4505616, -112.3582987 33.450525899999995, -112.358314 33.450228700000004, -112.3583336 33.4498204, -112.3583403 33.4487886, -112.3582641 33.448467300000004, -112.3581769 33.4490828, -112.3584604 33.44924071)"
10001945,685,10007042,10007851,14828.3846,transit,99,1,1,50,100,"LINESTRING (-112.3584604 33.44924071, -112.51729499999999 33.434509999999996)"
10001946,685,10007851,10007852,3867.376861,transit,99,1,1,50,100,"LINESTRING (-112.517295 33.43451, -112.5176758 33.4356472, -112.51821909999998 33.4356445, -112.5189163 33.4356383, -112.5198054 33.4356349, -112.5202748 33.435637199999995, -112.521058 33.4356517, -112.5214828 33.4356585, -112.5253835 33.4357572, -112.526056 33.4357592, -112.53211670000002 33.4357591, -112.5350719 33.4357644, -112.5357102 33.4357661, -112.5378031 33.4357603, -112.5390244 33.4356864, -112.5414013 33.4357457, -112.54196129999998 33.435739, -112.54360990000002 33.4357308, -112.5453334 33.4357177, -112.5460059 33.43571, -112.5460851 33.4357098, -112.5493446 33.4356942, -112.5499633 33.4356958, -112.5512517 33.43569650000001, -112.5519472 33.4356186, -112.5536294 33.435692, -112.5542941 33.435692, -112.5552937 33.4356797, -112.5562969 33.4356127, -112.55788359999998 33.4356839, -112.5584719 33.4356902, -112.5584734 33.43557, -112.5578271 33.4355611, -112.5574116 33.4355613, -112.5572768 33.4357622)"
10001947,685,10007852,10002143,9152.588706,transit,99,1,1,50,100,"LINESTRING (-112.5572768 33.4357622, -112.5574116 33.4355613, -112.5570372 33.435558799999995, -112.5562969 33.4356127, -112.5564015 33.4350272, -112.5563982 33.434675, -112.5563827 33.4339842, -112.5563791 33.433582, -112.5563787 33.4332108, -112.5563794 33.4330338, -112.55638290000002 33.4316941, -112.5563857 33.43122750000001, -112.5563809 33.4296681, -112.5563827 33.4288458, -112.5563056 33.4283441, -112.5563037 33.4277011, -112.556301 33.4272098, -112.5562979 33.426576399999995, -112.556317 33.425329100000006, -112.5563276 33.4247294, -112.5562928 33.4229334, -112.55630759999998 33.422336800000004, -112.5563116 33.4221077, -112.556331 33.4211816, -112.5567864 33.421179800000004, -112.5725283 33.41747, -112.5731841 33.417457899999995, -112.573726 33.417449600000005, -112.57375259999998 33.4130875, -112.5737547 33.4129133, -112.5737593 33.4102024, -112.5737593 33.410139, -112.5737728 33.4087128, -112.5737745 33.4086373, -112.5737621 33.4068126, -112.5737406 33.4065634, -112.5737366 33.4062173, -112.573727 33.4027961, -112.5737209 33.4011707, -112.5736765 33.3982946, -112.5736635 33.3947659, -112.5736873 33.39203, -112.57363329999998 33.3893275, -112.5736293 33.3887956, -112.5736216 33.388341700000005, -112.573624 33.388009499999995, -112.5736253 33.3874642, -112.5736173 33.38708010000001, -112.5736132 33.3867217, -112.5735381 33.384818, -112.5735443 33.3835997, -112.5735072 33.3822316, -112.5734964 33.3818493, -112.5734908 33.381524199999994, -112.5734868 33.3810404, -112.5734833 33.3806461, -112.5734759 33.3802016, -112.5734625 33.379385600000006, -112.5734553 33.37823710000001, -112.5719502 33.3777315, -112.5717357 33.377592699999994, -112.5710664 33.3769961, -112.5716049 33.3766444, -112.5728686 33.3752157, -112.5731572 33.374516, -112.5733205 33.3740432, -112.5737021 33.3729605, -112.5755193 33.373072, -112.5765065 33.3731442, -112.5776596 33.3731454, -112.5776883 33.3722608, -112.5777308 33.37259653)"
10001948,685,10002143,10007855,1670.305748,transit,99,1,1,50,100,"LINESTRING (-112.5777308 33.37259653, -112.5776883 33.3722608, -112.5777131 33.3713731, -112.5777813 33.3705081, -112.5777801 33.3695648, -112.5777787 33.3686745, -112.5777773 33.3677639, -112.5778336 33.3669026, -112.5799727 33.3668958, -112.5821453 33.3668969, -112.583568 33.3668595, -112.5849965 33.3668589, -112.5864663 33.3668476, -112.5879375 33.3668386, -112.58938329999998 33.3668343, -112.58875 33.366772999999995)"
10001949,685,10007855,10007854,48063.9783,transit,99,1,1,50,100,"LINESTRING (-112.58875 33.366772999999995, -112.71455320000001 32.9475501)"
10001950,685,10007854,10006541,425.6500632,transit,99,1,1,50,100,"LINESTRING (-112.71455320000001 32.9475501, -112.7189091 32.94868676)"
10001951,685,10006541,10007872,901.3935089,transit,99,1,1,50,100,"LINESTRING (-112.7189091 32.94868676, -112.7272508 32.94459875)"
10001952,685,10007872,10007874,63935.59698,transit,99,1,1,50,100,"LINESTRING (-112.7272508 32.94459875, -112.87218590000002 32.38270689)"
10001953,685,10007874,10007872,63935.59698,transit,99,1,1,50,100,"LINESTRING (-112.87218590000002 32.38270689, -112.7272508 32.94459875)"
10001954,685,10007872,10006541,901.3935089,transit,99,1,1,50,100,"LINESTRING (-112.7272508 32.94459875, -112.7189091 32.94868676)"
10001955,685,10006541,10007854,425.6500632,transit,99,1,1,50,100,"LINESTRING (-112.7189091 32.94868676, -112.71455320000001 32.9475501)"
10001956,685,10007854,10007855,48063.9783,transit,99,1,1,50,100,"LINESTRING (-112.71455320000001 32.9475501, -112.58875 33.366772999999995)"
10001957,685,10007855,10002144,1768.716101,transit,99,1,1,50,100,"LINESTRING (-112.58875 33.366772999999995, -112.58938329999998 33.3668343, -112.5879375 33.3668386, -112.5864663 33.3668476, -112.5849965 33.3668589, -112.583568 33.3668595, -112.5821453 33.3668969, -112.5799727 33.3668958, -112.5778336 33.3669026, -112.5777773 33.3677639, -112.5777787 33.3686745, -112.5777801 33.3695648, -112.5777813 33.3705081, -112.5777131 33.3713731, -112.5776883 33.3722608, -112.5776596 33.3731454, -112.5775972 33.37271552)"
10001958,685,10002144,10007853,9010.803958,transit,99,1,1,50,100,"LINESTRING (-112.5775972 33.37271552, -112.5776596 33.3731454, -112.5765065 33.3731442, -112.5755193 33.373072, -112.5737021 33.3729605, -112.5733205 33.3740432, -112.5731572 33.374516, -112.5728686 33.3752157, -112.5716049 33.3766444, -112.5710664 33.3769961, -112.5717357 33.377592699999994, -112.5719502 33.3777315, -112.5734553 33.37823710000001, -112.5734625 33.379385600000006, -112.5734759 33.3802016, -112.5734833 33.3806461, -112.5734868 33.3810404, -112.5734908 33.381524199999994, -112.5734964 33.3818493, -112.5735072 33.3822316, -112.5735443 33.3835997, -112.5735381 33.384818, -112.5736132 33.3867217, -112.5736173 33.38708010000001, -112.5736253 33.3874642, -112.573624 33.388009499999995, -112.5736216 33.388341700000005, -112.5736293 33.3887956, -112.57363329999998 33.3893275, -112.5736873 33.39203, -112.5736635 33.3947659, -112.5736765 33.3982946, -112.5737209 33.4011707, -112.573727 33.4027961, -112.5737366 33.4062173, -112.5737406 33.4065634, -112.5737621 33.4068126, -112.5737745 33.4086373, -112.5737728 33.4087128, -112.5737593 33.410139, -112.5737593 33.4102024, -112.5737547 33.4129133, -112.57375259999998 33.4130875, -112.573726 33.417449600000005, -112.5731841 33.417457899999995, -112.5725283 33.41747, -112.5567864 33.421179800000004, -112.556331 33.4211816, -112.5563116 33.4221077, -112.55630759999998 33.422336800000004, -112.5562928 33.4229334, -112.5563276 33.4247294, -112.556317 33.425329100000006, -112.5562979 33.426576399999995, -112.556301 33.4272098, -112.5563037 33.4277011, -112.5563056 33.4283441, -112.55619509999998 33.4312278, -112.5561952 33.4331342, -112.5561948 33.4335869, -112.5561847 33.434233500000005, -112.5561858 33.4346971, -112.5561882 33.435019399999995, -112.5562969 33.4356127, -112.5556518 33.435545399999995, -112.5554414 33.43541692)"
10001959,685,10007853,10007851,3512.445731,transit,99,1,1,50,100,"LINESTRING (-112.5554414 33.43541692, -112.5556518 33.435545399999995, -112.5542836 33.4355411, -112.5525713 33.4355387, -112.5519472 33.4356186, -112.54995929999998 33.4355468, -112.5472766 33.435558799999995, -112.5460903 33.4355529, -112.5460005 33.4355513, -112.5420084 33.4355838, -112.5401942 33.4356069, -112.5390244 33.4356864, -112.5357082 33.4356047, -112.5327538 33.4356014, -112.5321122 33.4356084, -112.52667859999998 33.4356014, -112.526054 33.4356049, -112.5214828 33.4356585, -112.521058 33.4356517, -112.5202748 33.435637199999995, -112.5198054 33.4356349, -112.5189163 33.4356383, -112.51821909999998 33.4356445, -112.5176758 33.4356472, -112.517295 33.43451)"
10001960,685,10007851,10001883,14872.88061,transit,99,1,1,50,100,"LINESTRING (-112.51729499999999 33.434509999999996, -112.35812299999999 33.450302)"
10001961,685,10001883,10006321,4174.871921,transit,99,1,1,50,100,"LINESTRING (-112.358123 33.450302, -112.358314 33.450228700000004, -112.3583336 33.4498204, -112.3581699 33.449816600000005, -112.3581263 33.4511584, -112.3581253 33.4512032, -112.3581223 33.4514937, -112.3581176 33.4516809, -112.35811499999998 33.4522203, -112.3581088 33.4527739, -112.3580973 33.454755199999994, -112.3580955 33.4552872, -112.3580951 33.4557865, -112.3580711 33.4572689, -112.3580689 33.457447200000004, -112.3581715 33.4586038, -112.3580582 33.4595387, -112.3580546 33.4598899, -112.3580205 33.4615559, -112.3580156 33.4618613, -112.3580092 33.462442100000004, -112.3580036 33.463481300000005, -112.3580025 33.463676, -112.3580027 33.4644012, -112.3580122 33.465206800000004, -112.35801940000002 33.4655711, -112.3580386 33.4669515, -112.3580416 33.4673875, -112.3580371 33.4685414, -112.3580387 33.4690328, -112.3580398 33.470766600000005, -112.35813 33.471618400000004, -112.3566953 33.4717594, -112.3559297 33.4724141, -112.355581 33.4729848, -112.3547513 33.4739403, -112.3527317 33.4751012, -112.3515482 33.4760705, -112.3502989 33.4762827, -112.3503959 33.4768887, -112.3505417 33.4775258, -112.3505294 33.4783234, -112.350521 33.4788451, -112.3452354 33.4788256, -112.345962 33.479374)"
10001962,685,10006321,10001059,9605.857732,transit,99,1,1,50,100,"LINESTRING (-112.345962 33.479374, -112.3452354 33.4788256, -112.3447899 33.4788201, -112.3426878 33.4788109, -112.3417157 33.4787483, -112.3409463 33.478803000000006, -112.3410372 33.4722577, -112.34095220000002 33.4715309, -112.34104440000002 33.4670356, -112.34104440000002 33.466217, -112.3410446 33.4661272, -112.3410472 33.4651035, -112.34104779999998 33.464741, -112.3409622 33.464270299999995, -112.3398973 33.4642215, -112.3394076 33.4642198, -112.3384555 33.4642081, -112.3379367 33.4642123, -112.3359819 33.4641983, -112.3358206 33.464191, -112.3352356 33.4641854, -112.3347041 33.464067, -112.3320397 33.463241700000005, -112.3280883 33.4620006, -112.3252848 33.4614767, -112.3194367 33.4639869, -112.3168121 33.4639553, -112.3153176 33.463925, -112.3151176 33.463979800000004, -112.31377140000002 33.4639951, -112.313148 33.4640071, -112.3129656 33.4640107, -112.3121107 33.4640272, -112.3115883 33.464036199999995, -112.3081624 33.4640955, -112.3076413 33.464040000000004, -112.3074763 33.464040399999995, -112.3066399 33.464116, -112.3049544 33.4640687, -112.3047495 33.4640766, -112.3044418 33.4641641, -112.3037373 33.4641701, -112.302975 33.4641827, -112.3028081 33.4641855, -112.3015328 33.4642068, -112.3007005 33.464225, -112.2999752 33.4642409, -112.2992226 33.4642614, -112.29485490000002 33.46438010000001, -112.2942389 33.4643969, -112.2925279 33.4644312, -112.2920425 33.4644409, -112.2904062 33.4644737, -112.2898899 33.4644841, -112.2892007 33.4644878, -112.2873728 33.4644977, -112.2866486 33.4645016, -112.2847561 33.4645358, -112.2842208 33.4644759, -112.283472 33.464487899999995, -112.2830357 33.464496999999994, -112.28189740000002 33.4645197, -112.2812676 33.4645303, -112.2805138 33.46454480000001, -112.2797392 33.4645549, -112.2776732 33.4645853, -112.2770331 33.464603600000004, -112.275848 33.4646164, -112.275453 33.4646207, -112.2751721 33.4646237, -112.2750005 33.4646256, -112.274816 33.4646276, -112.2734656 33.4646461, -112.2728316 33.4646623, -112.2726056 33.464736800000004, -112.2718186 33.4646778, -112.2701481 33.4647008, -112.2700091 33.4647034, -112.2692327 33.464716, -112.2681603 33.4647336, -112.267302 33.4647658, -112.266554 33.4648423, -112.2657144 33.4648618, -112.2657185 33.4649926, -112.2657235 33.4651166, -112.2659645 33.4683482, -112.2644894 33.4684804, -112.264462 33.46879405)"
10001963,685,10001059,10000869,4363.408446,transit,99,1,1,50,100,"LINESTRING (-112.264462 33.46879405, -112.2644894 33.4684804, -112.2647441 33.4693277, -112.2647458 33.4700576, -112.2642187 33.471425399999994, -112.2637689 33.4719642, -112.2613746 33.472995000000004, -112.2600097 33.47289919999999, -112.2588734 33.4725107, -112.2576203 33.4722397, -112.2564679 33.4722386, -112.2559437 33.4722312, -112.2552364 33.4722191, -112.2547707 33.4722395, -112.2508262 33.4724314, -112.2487124 33.4724621, -112.2475531 33.4724692, -112.2465351 33.4724905, -112.2450965 33.4721096, -112.243642 33.47141980000001, -112.2431822 33.4719219, -112.2391195 33.4725546, -112.2384504 33.4725653, -112.2378657 33.472575899999995, -112.2371401 33.4725898, -112.2368008 33.4725983, -112.2298197 33.4727448, -112.2292206 33.4727538, -112.2292184 33.4732093, -112.2291886 33.4773757, -112.2291847 33.4778006, -112.2291844 33.4778942, -112.2291801 33.47851110000001, -112.228816 33.4788)"
10002120,RAIL,10007895,10007288,2573.833373,transit,99,1,1,50,100,"LINESTRING (-111.974719 33.446975, -111.974391 33.4448975, -111.9784515 33.4453814, -111.9784388 33.4472916, -111.9784357 33.4474812, -111.9804921 33.4477581, -111.9805334 33.4477636, -111.980845 33.447805100000004, -111.9812539 33.4478488, -111.9816216 33.447893300000004, -111.9819943 33.4479388, -111.9823832 33.4479865, -111.9829074 33.448038800000006, -111.98296940000002 33.4480429, -111.9842409 33.4481277, -111.9844084 33.448139399999995, -111.9856786 33.4482346, -111.9871533 33.4483052, -111.9871521 33.4480183, -111.9872298 33.4469217, -111.9872631 33.446612300000005, -111.9872663 33.4465937, -111.98730259999998 33.446382199999995, -111.98747 33.4459691, -111.9883733 33.4461426, -111.9889347 33.4462951, -111.9889506 33.4463319, -111.9892511 33.4463671, -111.9900722 33.4462546, -111.99027 33.446254700000004, -111.9905248 33.4462648, -111.9916607 33.4462716, -111.9916436 33.4472253, -111.9916431 33.4472767, -111.9916293 33.4475745, -111.9916076 33.448066100000005, -111.9906503 33.4480647, -111.990533 33.44806380000001, -111.9900168 33.4480593, -111.9889114 33.4480273, -111.988784 33.4480287, -111.9885405 33.448025300000005, -111.987991 33.448169)"
